"","year","name","appres","judgeparty","sex","race","lawschool","abamin","pfedjdge","pfjdget","birthyear","aba","unsuccessful","nomdate","coder","presdummy","v17","circuit","congress.x","statenm","sen1name","sen1idno","sen1partynom","sen1dwnom1","sen1dwnom2","sen1logl","sen1nchoices","sen1errors","sen1gmp","sen1abv","sen2name","sen2idno","sen2partynom","sen2dwnom1","sen2dwnom2","sen2logl","sen2nchoices","sen2errors","sen2gmp","sen2abv","stateabv","senator1party","senator2party","pres","presideo","nomdatenum","term","congress.y","house","senate","SCmedian","first","firstSD","second","secondSD","third","thirdSD","fourth","fourthSD","fifth","fifthSD","sixth","sixthSD","seventh","seventhSD","eighth","eighthSD","ninth","ninthSD","tenth","tenthSD","eleventh","eleventhSD","DC","DCSD","gridlock4060","gridlock40","gridlock60","firstin","secondin","thirdin","fourthin","fifthin","sixthin","seventhin","eighthin","ninthin","tenthin","eleventhin","dcin","allin","presnom","presparty","allinpres","firstinP"
"330",1982,"Wellford, Harry W.",0,0,1,1,92,0,1,11,1924,2,0,"27-Jul-82","AW",0,NA,6,97,"TENNESS","Baker, Howard H.",11200,200,0.254999995231628,-0.638999998569489,-174.774002075195,792,75,0.801999986171722,"BAK","Sasser. James R.",14509,100,-0.298000007867813,0.630999982357025,-250.332992553711,784,115,0.726999998092651,"SAS","TN","200","100","RWR",0.449999988079071,8243,1981,97,-0.0399999991059303,0.0160000007599592,-0.0427905097603798,-0.297999978065491,0.111227989196777,-0.165999993681908,0.211888402700424,-0.109999999403954,0.235797375440598,0.00200000032782555,0.294676035642624,-0.118000000715256,0.242678210139275,-0.267000019550323,0.364685267210007,0.0610000006854534,0.302093386650085,-0.0752499997615814,0.334970653057098,-0.270000010728836,0.307771980762482,-0.134250000119209,0.357123076915741,-0.0615000016987324,0.228629946708679,-0.32600000500679,0.466172099113464,"0.262800006568432",-0.118200002610683,0.144600003957748,0,0,1,1,1,0,1,1,0,0,1,0,0,0.738,200,0,0
"331",1982,"Krupansky, Robert B.",0,0,1,1,15,0,1,12,1921,3,0,"28-Jan-82","EJ",0,NA,6,97,"OHIO","Glenn, John",14304,100,-0.239999994635582,0.063000001013279,-264.885009765625,725,141,0.694000005722046,"GLE","Metzenbaum, Howard",14073,100,-0.493000000715256,0.0160000007599592,-174.998001098633,747,66,0.791000008583069,"MET","OH","1","1","RWR",0.449999988079071,8063,1981,97,-0.0399999991059303,0.0160000007599592,-0.0427905097603798,-0.297999978065491,0.111227989196777,-0.165999993681908,0.211888402700424,-0.109999999403954,0.235797375440598,0.00200000032782555,0.294676035642624,-0.118000000715256,0.242678210139275,-0.267000019550323,0.364685267210007,0.0610000006854534,0.302093386650085,-0.0752499997615814,0.334970653057098,-0.270000010728836,0.307771980762482,-0.134250000119209,0.357123076915741,-0.0615000016987324,0.228629946708679,-0.32600000500679,0.466172099113464,"0.259400002658367",-0.132600001990795,0.126800000667572,0,0,1,1,1,0,1,1,0,0,1,0,0,0.738,200,0,0
"332",1982,"Scalia, Antonin",0,0,1,1,39,2,0,0,1937,3,0,"15-Jul-82","AW",1,NA,12,97,"DC",".",NA,NA,NA,NA,NA,NA,NA,NA,".",".",NA,NA,NA,NA,NA,NA,NA,NA,".","DC","NA","NA","RWR",0.449999988079071,8231,1981,97,-0.0399999991059303,0.0160000007599592,-0.0427905097603798,-0.297999978065491,0.111227989196777,-0.165999993681908,0.211888402700424,-0.109999999403954,0.235797375440598,0.00200000032782555,0.294676035642624,-0.118000000715256,0.242678210139275,-0.267000019550323,0.364685267210007,0.0610000006854534,0.302093386650085,-0.0752499997615814,0.334970653057098,-0.270000010728836,0.307771980762482,-0.134250000119209,0.357123076915741,-0.0615000016987324,0.228629946708679,-0.32600000500679,0.466172099113464,"0.262800006568432",-0.118200002610683,0.144600003957748,0,0,1,1,1,0,1,1,0,0,1,0,0,0.738,200,0,0
"333",1982,"Pratt, George C.",0,0,1,1,99,0,1,6,1928,2,0,"26-Apr-82","SS",0,NA,2,97,"NEW YOR","DAmato, Alfonse",14900,200,0.116999998688698,-0.360000014305115,-259.868011474609,801,119,0.72299998998642,"DAM","Moynihan, Daniel",14508,100,-0.308999985456467,-0.287000000476837,-226.20100402832,759,97,0.741999983787537,"MOY","NY","100","200","RWR",0.449999988079071,8151,1981,97,-0.0399999991059303,0.0160000007599592,-0.0427905097603798,-0.297999978065491,0.111227989196777,-0.165999993681908,0.211888402700424,-0.109999999403954,0.235797375440598,0.00200000032782555,0.294676035642624,-0.118000000715256,0.242678210139275,-0.267000019550323,0.364685267210007,0.0610000006854534,0.302093386650085,-0.0752499997615814,0.334970653057098,-0.270000010728836,0.307771980762482,-0.134250000119209,0.357123076915741,-0.0615000016987324,0.228629946708679,-0.32600000500679,0.466172099113464,"0.262800006568432",-0.118200002610683,0.144600003957748,0,0,1,1,1,0,1,1,0,0,1,0,0,0.738,200,0,0
"334",1982,"Gibson, John R.",0,0,1,1,57,0,1,1,1925,2,0,"2-Feb-82","EJ",0,NA,8,97,"MISSOUR","DANFORTH  J",14501,200,0.142000004649162,-0.65200001001358,-216.598007202148,781,96,0.758000016212463,"DAN","EAGLETON  T",12104,100,-0.34400001168251,0.312000006437302,-236.578002929688,787,106,0.740000009536743,"EAG","MO","200","100","RWR",0.449999988079071,8068,1981,97,-0.0399999991059303,0.0160000007599592,-0.0427905097603798,-0.297999978065491,0.111227989196777,-0.165999993681908,0.211888402700424,-0.109999999403954,0.235797375440598,0.00200000032782555,0.294676035642624,-0.118000000715256,0.242678210139275,-0.267000019550323,0.364685267210007,0.0610000006854534,0.302093386650085,-0.0752499997615814,0.334970653057098,-0.270000010728836,0.307771980762482,-0.134250000119209,0.357123076915741,-0.0615000016987324,0.228629946708679,-0.32600000500679,0.466172099113464,"0.259400002658367",-0.132600001990795,0.126800000667572,0,0,1,1,1,0,1,1,0,0,1,0,1,0.738,200,1,0
"335",1982,"Conite, LeRoy John, Jr.",0,0,1,1,54,0,1,11,1926,2,0,"26-Jan-82","",NA,NA,6,97,"OHIO","Glenn, John",14304,100,-0.239999994635582,0.063000001013279,-264.885009765625,725,141,0.694000005722046,"GLE","Metzenbaum, Howard",14073,100,-0.493000000715256,0.0160000007599592,-174.998001098633,747,66,0.791000008583069,"MET","OH","1","1","RWR",NA,8061,1981,97,-0.0399999991059303,0.0160000007599592,-0.0427905097603798,-0.297999978065491,0.111227989196777,-0.165999993681908,0.211888402700424,-0.109999999403954,0.235797375440598,0.00200000032782555,0.294676035642624,-0.118000000715256,0.242678210139275,-0.267000019550323,0.364685267210007,0.0610000006854534,0.302093386650085,-0.0752499997615814,0.334970653057098,-0.270000010728836,0.307771980762482,-0.134250000119209,0.357123076915741,-0.0615000016987324,0.228629946708679,-0.32600000500679,0.466172099113464,"0.259400002658367",-0.132600001990795,0.126800000667572,0,0,1,1,1,0,1,1,0,0,1,0,0,0.738,200,0,0
"336",1982,"Jolly, E. Grady",0,0,1,1,56,0,0,0,1937,3,0,"1-Aug-82","EJ",0,NA,5,97,"MISSISS","Cochran, Thad",14009,200,0.217999994754791,-0.331999987363815,-213.177993774414,778,93,0.759999990463257,"COC","Stennis, John C.",8883,100,-0.096000000834465,0.871999979019165,-305.18798828125,753,165,0.666999995708466,"STE","MS","1","0","RWR",0.449999988079071,8248,1981,97,-0.0399999991059303,0.0160000007599592,-0.0427905097603798,-0.297999978065491,0.111227989196777,-0.165999993681908,0.211888402700424,-0.109999999403954,0.235797375440598,0.00200000032782555,0.294676035642624,-0.118000000715256,0.242678210139275,-0.267000019550323,0.364685267210007,0.0610000006854534,0.302093386650085,-0.0752499997615814,0.334970653057098,-0.270000010728836,0.307771980762482,-0.134250000119209,0.357123076915741,-0.0615000016987324,0.228629946708679,-0.32600000500679,0.466172099113464,"0.262800006568432",-0.118200002610683,0.144600003957748,0,0,1,1,1,0,1,1,0,0,1,0,1,0.738,200,1,0
"337",1983,"Starr, Kenneth W.",0,0,1,1,28,5,0,0,1946,3,0,"13-Sep-83","AW",1,NA,12,98,"DC",".",NA,NA,NA,NA,NA,NA,NA,NA,".",".",NA,NA,NA,NA,NA,NA,NA,NA,".","DC","NA","NA","RWR",0.449999988079071,8656,1982,98,-0.116999998688698,0.0160000007599592,0.0774427652359009,-0.297999978065491,0.111227989196777,-0.165999993681908,0.211888402700424,-0.109999999403954,0.235797375440598,0.0104999989271164,0.311791151762009,-0.118000000715256,0.263026863336563,-0.233999997377396,0.374169081449509,0.0610000006854534,0.302093386650085,-0.284500002861023,0.30766636133194,-0.270000010728836,0.307771980762482,-0.134250000119209,0.357123076915741,-0.0615000016987324,0.228629946708679,-0.32600000500679,0.482403159141541,"0.273600001633167",-0.126200000941753,0.147400000691414,0,0,1,1,1,0,1,0,0,0,1,0,0,0.738,200,0,0
"338",1983,"Bowman, Pasco",0,0,1,1,61,0,0,0,1933,3,0,"24-May-83","",NA,NA,8,98,"MISSOUR","DANFORTH  J",14501,200,0.148000001907349,-0.676999986171722,-190.934005737305,570,88,0.714999973773956,"DAN","EAGLETON  T",12104,100,-0.33899998664856,0.312999993562698,-170.576995849609,522,78,0.721000015735626,"EAG","MO","200","100","RWR",NA,8544,1982,98,-0.116999998688698,0.0160000007599592,0.0774427652359009,-0.297999978065491,0.111227989196777,-0.165999993681908,0.211888402700424,-0.109999999403954,0.235797375440598,0.0104999989271164,0.311791151762009,-0.118000000715256,0.263026863336563,-0.233999997377396,0.374169081449509,0.0610000006854534,0.302093386650085,-0.284500002861023,0.30766636133194,-0.270000010728836,0.307771980762482,-0.134250000119209,0.357123076915741,-0.0615000016987324,0.228629946708679,-0.32600000500679,0.482403159141541,"0.271399998664856",-0.138199999928474,0.133199998736381,0,0,1,1,1,0,1,0,0,1,1,0,0,0.738,200,0,0
"339",1983,"Wilkinson, J. Harvie, III",0,0,1,1,94,0,0,0,1944,3,1,"10-Nov-83","",NA,NA,4,98,"VIRGINI","Trible, Paul S.",14456,200,0.266000002622604,-0.112999998033047,-147.494003295898,558,72,0.76800000667572,"TRI","Warner, John",14712,200,0.248999997973442,-0.118000000715256,-152.126998901367,567,70,0.764999985694885,"WAR","VA","200","200","RWR",0.449999988079071,8714,1982,98,-0.116999998688698,0.0160000007599592,0.0774427652359009,-0.297999978065491,0.111227989196777,-0.165999993681908,0.211888402700424,-0.109999999403954,0.235797375440598,0.0104999989271164,0.311791151762009,-0.118000000715256,0.263026863336563,-0.233999997377396,0.374169081449509,0.0610000006854534,0.302093386650085,-0.284500002861023,0.30766636133194,-0.270000010728836,0.307771980762482,-0.134250000119209,0.357123076915741,-0.0615000016987324,0.228629946708679,-0.32600000500679,0.482403159141541,"0.273600001633167",-0.126200000941753,0.147400000691414,0,0,1,1,1,0,1,0,0,0,1,0,1,0.738,200,1,0
"340",1983,"Flaum, Joel M.",0,3,1,1,63,0,1,8,1936,1,0,"14-Apr-83","EJ",0,NA,7,98,"ILLINOI","Dixon, Alan J.",14902,100,-0.188999995589256,0.300000011920929,-232.869995117188,537,105,0.648000001907349,"DIX","Percy, Charles H.",11205,200,0.090999998152256,-0.794000029563904,-139.214004516602,452,57,0.735000014305115,"PER","IL","0","1","RWR",0.449999988079071,8504,1982,98,-0.116999998688698,0.0160000007599592,0.0774427652359009,-0.297999978065491,0.111227989196777,-0.165999993681908,0.211888402700424,-0.109999999403954,0.235797375440598,0.0104999989271164,0.311791151762009,-0.118000000715256,0.263026863336563,-0.233999997377396,0.374169081449509,0.0610000006854534,0.302093386650085,-0.284500002861023,0.30766636133194,-0.270000010728836,0.307771980762482,-0.134250000119209,0.357123076915741,-0.0615000016987324,0.228629946708679,-0.32600000500679,0.482403159141541,"0.271399998664856",-0.138199999928474,0.133199998736381,0,0,1,1,1,0,1,0,0,1,1,0,1,0.738,200,1,0
"341",1983,"Davis, W. Eugene",0,0,1,1,87,0,1,7,1936,2,0,"1-Nov-83","",NA,NA,5,98,"LOUISIA","JOHNSTON  J",14107,100,-0.172000005841255,0.769999980926514,-224.563995361328,531,109,0.654999971389771,"JOH","LONG  R",5767,100,-0.118000000715256,0.828999996185303,-243.123992919922,506,117,0.617999970912933,"LON","LA","100","100","RWR",NA,8705,1982,98,-0.116999998688698,0.0160000007599592,0.0774427652359009,-0.297999978065491,0.111227989196777,-0.165999993681908,0.211888402700424,-0.109999999403954,0.235797375440598,0.0104999989271164,0.311791151762009,-0.118000000715256,0.263026863336563,-0.233999997377396,0.374169081449509,0.0610000006854534,0.302093386650085,-0.284500002861023,0.30766636133194,-0.270000010728836,0.307771980762482,-0.134250000119209,0.357123076915741,-0.0615000016987324,0.228629946708679,-0.32600000500679,0.482403159141541,"0.273600001633167",-0.126200000941753,0.147400000691414,0,0,1,1,1,0,1,0,0,0,1,0,1,0.738,200,1,0
"342",1984,"Bator, Paul M.",0,0,1,1,39,NA,0,0,1929,6,1,"1-Aug-84","",NA,NA,12,98,"DC",".",NA,NA,NA,NA,NA,NA,NA,NA,".",".",NA,NA,NA,NA,NA,NA,NA,NA,".","","","","RWR",NA,8979,1983,98,-0.116999998688698,0.0160000007599592,0.151088744401932,-0.283999979496002,0.375479966402054,-0.165999993681908,0.211888402700424,-0.109999999403954,0.235797375440598,0.203000009059906,0.294504940509796,0.028999999165535,0.264961659908295,-0.0697499960660934,0.365419387817383,0.0610000006854534,0.302093386650085,-0.284500002861023,0.30766636133194,-0.187999993562698,0.303603857755661,-0.134250000119209,0.357123076915741,-0.0615000016987324,0.228629946708679,-0.32600000500679,0.484371095895767,"0.273600001633167",-0.126200000941753,0.147400000691414,0,0,1,1,1,1,1,0,0,0,1,0,0,0.738,200,0,0
"343",1984,"Wiggins, Charles E.",0,0,1,1,77,0,0,0,1927,1,0,"1-Aug-84","AW",0,NA,9,98,"CALIFOR","Cranston, Alan",12103,100,-0.391000002622604,-0.0799999982118607,-97.6728973388672,380,48,0.773000001907349,"CRA","Wilson, Pete",14915,200,0.305999994277954,-0.500999987125397,-157.990997314453,570,75,0.758000016212463,"WIL","CA","100","200","RWR",0.449999988079071,8979,1983,98,-0.116999998688698,0.0160000007599592,0.151088744401932,-0.283999979496002,0.375479966402054,-0.165999993681908,0.211888402700424,-0.109999999403954,0.235797375440598,0.203000009059906,0.294504940509796,0.028999999165535,0.264961659908295,-0.0697499960660934,0.365419387817383,0.0610000006854534,0.302093386650085,-0.284500002861023,0.30766636133194,-0.187999993562698,0.303603857755661,-0.134250000119209,0.357123076915741,-0.0615000016987324,0.228629946708679,-0.32600000500679,0.484371095895767,"0.273600001633167",-0.126200000941753,0.147400000691414,0,0,1,1,1,1,1,0,0,0,1,0,0,0.738,200,0,0
"344",1984,"Beezer, Robert R.",0,0,1,1,94,0,0,0,1928,2,0,"3-Mar-84","",NA,NA,9,98,"WASHING","EVANS  D",14916,200,0.180999994277954,-0.982999980449677,-96.0581970214844,317,40,0.739000022411346,"EVA","GORTON  S",14904,200,0.204999998211861,-0.848999977111816,-144.705993652344,575,48,0.777999997138977,"GOR","WA","200","200","RWR",NA,8828,1983,98,-0.116999998688698,0.0160000007599592,0.151088744401932,-0.283999979496002,0.375479966402054,-0.165999993681908,0.211888402700424,-0.109999999403954,0.235797375440598,0.203000009059906,0.294504940509796,0.028999999165535,0.264961659908295,-0.0697499960660934,0.365419387817383,0.0610000006854534,0.302093386650085,-0.284500002861023,0.30766636133194,-0.187999993562698,0.303603857755661,-0.134250000119209,0.357123076915741,-0.0615000016987324,0.228629946708679,-0.32600000500679,0.484371095895767,"0.273600001633167",-0.126200000941753,0.147400000691414,0,0,1,1,1,1,1,0,0,0,1,0,0,0.738,200,0,0
"345",1984,"Milburn, H. Ted",0,0,1,1,173,0,1,4,1931,2,0,"6-Sep-84","SS",0,NA,6,98,"TENNESS","Baker, Howard",11200,200,0.254999995231628,-0.662999987602234,-129.707992553711,536,52,0.785000026226044,"BAK","Sasser, James",14509,100,-0.308999985456467,0.633000016212463,-165.813003540039,554,74,0.74099999666214,"SAS","TN","100","200","RWR",0.449999988079071,9015,1983,98,-0.116999998688698,0.0160000007599592,0.151088744401932,-0.283999979496002,0.375479966402054,-0.165999993681908,0.211888402700424,-0.109999999403954,0.235797375440598,0.203000009059906,0.294504940509796,0.028999999165535,0.264961659908295,-0.0697499960660934,0.365419387817383,0.0610000006854534,0.302093386650085,-0.284500002861023,0.30766636133194,-0.187999993562698,0.303603857755661,-0.134250000119209,0.357123076915741,-0.0615000016987324,0.228629946708679,-0.32600000500679,0.484371095895767,"0.273600001633167",-0.126200000941753,0.147400000691414,0,0,1,1,1,1,1,0,0,0,1,0,1,0.738,200,1,0
"346",1984,"Torruella del Valle, Juan R.",0,0,1,3,8,0,1,10,1933,2,0,"1-Aug-84","AW",0,NA,1,98,"PR",".",NA,NA,NA,NA,NA,NA,NA,NA,".",".",NA,NA,NA,NA,NA,NA,NA,NA,".","PR","NA","NA","RWR",0.449999988079071,8979,1983,98,-0.116999998688698,0.0160000007599592,0.151088744401932,-0.283999979496002,0.375479966402054,-0.165999993681908,0.211888402700424,-0.109999999403954,0.235797375440598,0.203000009059906,0.294504940509796,0.028999999165535,0.264961659908295,-0.0697499960660934,0.365419387817383,0.0610000006854534,0.302093386650085,-0.284500002861023,0.30766636133194,-0.187999993562698,0.303603857755661,-0.134250000119209,0.357123076915741,-0.0615000016987324,0.228629946708679,-0.32600000500679,0.484371095895767,"0.273600001633167",-0.126200000941753,0.147400000691414,0,0,1,1,1,1,1,0,0,0,1,0,0,0.738,200,0,0
"347",1984,"Sneeden, Emory",0,0,1,1,146,5,0,0,1927,3,0,"1-Aug-84","AW",0,NA,4,98,"SOUTH C","Hollings, Ernest F.",11204,100,-0.270999997854233,0.959999978542328,-142.710998535156,356,69,0.670000016689301,"HOL","Thurmond, James Strom",9369,200,0.393999993801117,0.0509999990463257,-163.544006347656,567,93,0.749000012874603,"THU","SC","100","200","RWR",0.449999988079071,8979,1983,98,-0.116999998688698,0.0160000007599592,0.151088744401932,-0.283999979496002,0.375479966402054,-0.165999993681908,0.211888402700424,-0.109999999403954,0.235797375440598,0.203000009059906,0.294504940509796,0.028999999165535,0.264961659908295,-0.0697499960660934,0.365419387817383,0.0610000006854534,0.302093386650085,-0.284500002861023,0.30766636133194,-0.187999993562698,0.303603857755661,-0.134250000119209,0.357123076915741,-0.0615000016987324,0.228629946708679,-0.32600000500679,0.484371095895767,"0.273600001633167",-0.126200000941753,0.147400000691414,0,0,1,1,1,1,1,0,0,0,1,0,0,0.738,200,1,0
"348",1984,"Jones, Edith H.",0,0,2,1,86,0,0,0,1949,3,1,"17-Sep-84","",NA,NA,5,98,"TEXAS","Bentsen, Lloyd",660,100,-0.150999993085861,0.412000000476837,-185.408996582031,498,97,0.689000010490417,"BEN","Tower, John G.",10823,200,0.386999994516373,-0.50900000333786,-155.039001464844,509,74,0.736999988555908,"TOW","TX","0","1","RWR",NA,9026,1983,98,-0.116999998688698,0.0160000007599592,0.151088744401932,-0.283999979496002,0.375479966402054,-0.165999993681908,0.211888402700424,-0.109999999403954,0.235797375440598,0.203000009059906,0.294504940509796,0.028999999165535,0.264961659908295,-0.0697499960660934,0.365419387817383,0.0610000006854534,0.302093386650085,-0.284500002861023,0.30766636133194,-0.187999993562698,0.303603857755661,-0.134250000119209,0.357123076915741,-0.0615000016987324,0.228629946708679,-0.32600000500679,0.484371095895767,"0.273600001633167",-0.126200000941753,0.147400000691414,0,0,1,1,1,1,1,0,0,0,1,0,1,0.738,200,1,0
"349",1984,"Hill, Robert M.",0,0,1,1,86,0,1,14,1928,2,0,"4-Jun-84","EJ",0,NA,5,98,"TEXAS","Bentsen, Lloyd",660,100,-0.150999993085861,0.412000000476837,-185.408996582031,498,97,0.689000010490417,"BEN","Tower, John G.",10823,200,0.386999994516373,-0.50900000333786,-155.039001464844,509,74,0.736999988555908,"TOW","TX","0","1","RWR",0.449999988079071,8921,1983,98,-0.116999998688698,0.0160000007599592,0.151088744401932,-0.283999979496002,0.375479966402054,-0.165999993681908,0.211888402700424,-0.109999999403954,0.235797375440598,0.203000009059906,0.294504940509796,0.028999999165535,0.264961659908295,-0.0697499960660934,0.365419387817383,0.0610000006854534,0.302093386650085,-0.284500002861023,0.30766636133194,-0.187999993562698,0.303603857755661,-0.134250000119209,0.357123076915741,-0.0615000016987324,0.228629946708679,-0.32600000500679,0.484371095895767,"0.273600001633167",-0.126200000941753,0.147400000691414,0,0,1,1,1,1,1,0,0,0,1,0,1,0.738,200,1,0
"350",1984,"Hall, Cynthia H.",0,0,2,1,82,0,1,3,1929,3,0,"1-Aug-84","EJ",0,NA,9,98,"CALIFOR","Cranston, Alan",12103,100,-0.391000002622604,-0.0799999982118607,-97.6728973388672,380,48,0.773000001907349,"CRA","Wilson, Pete",14915,200,0.305999994277954,-0.500999987125397,-157.990997314453,570,75,0.758000016212463,"WIL","CA","1","0","RWR",0.449999988079071,8979,1983,98,-0.116999998688698,0.0160000007599592,0.151088744401932,-0.283999979496002,0.375479966402054,-0.165999993681908,0.211888402700424,-0.109999999403954,0.235797375440598,0.203000009059906,0.294504940509796,0.028999999165535,0.264961659908295,-0.0697499960660934,0.365419387817383,0.0610000006854534,0.302093386650085,-0.284500002861023,0.30766636133194,-0.187999993562698,0.303603857755661,-0.134250000119209,0.357123076915741,-0.0615000016987324,0.228629946708679,-0.32600000500679,0.484371095895767,"0.273600001633167",-0.126200000941753,0.147400000691414,0,0,1,1,1,1,1,0,0,0,1,0,0,0.738,200,0,0
"351",1984,"Easterbrook, Frank H.",0,0,1,1,17,0,0,0,1948,3,1,"1-Aug-84","",NA,NA,7,98,"ILLINOI","Dixon, Alan J.",14902,100,-0.188999995589256,0.300000011920929,-232.869995117188,537,105,0.648000001907349,"DIX","Percy, Charles H.",11205,200,0.090999998152256,-0.794000029563904,-139.214004516602,452,57,0.735000014305115,"PER","IL","0","1","RWR",NA,8979,1983,98,-0.116999998688698,0.0160000007599592,0.151088744401932,-0.283999979496002,0.375479966402054,-0.165999993681908,0.211888402700424,-0.109999999403954,0.235797375440598,0.203000009059906,0.294504940509796,0.028999999165535,0.264961659908295,-0.0697499960660934,0.365419387817383,0.0610000006854534,0.302093386650085,-0.284500002861023,0.30766636133194,-0.187999993562698,0.303603857755661,-0.134250000119209,0.357123076915741,-0.0615000016987324,0.228629946708679,-0.32600000500679,0.484371095895767,"0.273600001633167",-0.126200000941753,0.147400000691414,0,0,1,1,1,1,1,0,0,0,1,0,1,0.738,200,1,0
"352",1984,"Wilkinson, J. Harvie, III",0,0,1,1,94,0,0,0,1944,3,0,"30-Jan-84","AW",0,NA,4,98,"VIRGINI","Trible, Paul S.",14456,200,0.266000002622604,-0.112999998033047,-147.494003295898,558,72,0.76800000667572,"TRI","Warner, John",14712,200,0.248999997973442,-0.118000000715256,-152.126998901367,567,70,0.764999985694885,"WAR","VA","200","200","RWR",NA,8795,1983,98,-0.116999998688698,0.0160000007599592,0.151088744401932,-0.283999979496002,0.375479966402054,-0.165999993681908,0.211888402700424,-0.109999999403954,0.235797375440598,0.203000009059906,0.294504940509796,0.028999999165535,0.264961659908295,-0.0697499960660934,0.365419387817383,0.0610000006854534,0.302093386650085,-0.284500002861023,0.30766636133194,-0.187999993562698,0.303603857755661,-0.134250000119209,0.357123076915741,-0.0615000016987324,0.228629946708679,-0.32600000500679,0.484371095895767,"0.273600001633167",-0.126200000941753,0.147400000691414,0,0,1,1,1,1,1,0,0,0,1,0,0,0.738,200,1,0
"353",1984,"Brunetti, Melvin T.",0,0,1,1,14,0,0,0,1933,2,1,"5-Oct-84","",NA,NA,9,98,"NEVADA","HECHT",14913,200,0.462000012397766,-0.328999996185303,-139.25,566,72,0.782000005245209,"HEC","LAXALT  P",14077,200,0.449999988079071,-0.418999999761581,-129.776992797852,516,58,0.777999997138977,"LAX","NV","200","200","RWR",NA,9044,1983,98,-0.116999998688698,0.0160000007599592,0.151088744401932,-0.283999979496002,0.375479966402054,-0.165999993681908,0.211888402700424,-0.109999999403954,0.235797375440598,0.203000009059906,0.294504940509796,0.028999999165535,0.264961659908295,-0.0697499960660934,0.365419387817383,0.0610000006854534,0.302093386650085,-0.284500002861023,0.30766636133194,-0.187999993562698,0.303603857755661,-0.134250000119209,0.357123076915741,-0.0615000016987324,0.228629946708679,-0.32600000500679,0.484371095895767,"0.273600001633167",-0.126200000941753,0.147400000691414,0,0,1,1,1,1,1,0,0,0,1,0,0,0.738,200,0,0
"354",1985,"Guy, Ralph B., Jr.",0,0,1,1,54,0,1,9,1929,1,0,"23-Jul-85","EJ",0,NA,6,99,"MICHIGA","Levin, Carl",14709,100,-0.40599998831749,-0.0020000000949949,-182.356994628906,643,87,0.753000020980835,"LEV","Riegle, Donald W.",11043,100,-0.425000011920929,0.0839999988675117,-164.356002807617,652,75,0.77700001001358,"RIE","MI","1","1","RWR",0.449999988079071,9335,1984,99,-0.0869999974966049,0.0140000004321337,0.131954431533813,-0.283999979496002,0.375479966402054,0,0.213857665657997,-0.109999999403954,0.251859694719315,0.203000009059906,0.294504940509796,0.0565000027418137,0.277890175580978,0.223000004887581,0.396703273057938,0.0610000006854534,0.321102887392044,-0.0752499997615814,0.30250483751297,-0.187999993562698,0.321255564689636,0.0400000028312206,0.365380823612213,-0.0615000016987324,0.228629946708679,-0.32600000500679,0.512193202972412,"0.312799993157387",-0.163799995183945,0.148999997973442,0,1,1,1,1,1,1,1,0,1,1,0,0,0.738,200,1,0
"355",1985,"Altimari, Frank X.",0,0,1,1,10,0,1,3,1928,3,0,"23-Oct-85","SS",0,NA,2,99,"NEW YOR","DAmato, Alfonse",14900,200,0.130999997258186,-0.349999994039536,-285.777008056641,645,125,0.642000019550323,"DAM","Moynihan, Daniel",14508,100,-0.31700000166893,-0.282000005245209,-227.17399597168,638,96,0.699999988079071,"MOY","NY","100","200","RWR",0.449999988079071,9427,1984,99,-0.0869999974966049,0.0140000004321337,0.131954431533813,-0.283999979496002,0.375479966402054,0,0.213857665657997,-0.109999999403954,0.251859694719315,0.203000009059906,0.294504940509796,0.0565000027418137,0.277890175580978,0.223000004887581,0.396703273057938,0.0610000006854534,0.321102887392044,-0.0752499997615814,0.30250483751297,-0.187999993562698,0.321255564689636,0.0400000028312206,0.365380823612213,-0.0615000016987324,0.228629946708679,-0.32600000500679,0.512193202972412,"0.312799993157387",-0.163799995183945,0.148999997973442,0,1,1,1,1,1,1,1,0,1,1,0,1,0.738,200,1,0
"356",1985,"Wollman, Roger L.",0,0,1,1,198,0,0,0,1934,1,0,"25-Jun-85","AW",0,NA,8,99,"SOUTH D","Abdnor, James",14000,200,0.232999995350838,0.0799999982118607,-239.916000366211,655,123,0.693000018596649,"ABD","Pressler, Larry L.",14268,200,0.171000003814697,-0.216999992728233,-289.411010742188,629,144,0.630999982357025,"PRE","SD","200","200","RWR",0.449999988079071,9307,1984,99,-0.0869999974966049,0.0140000004321337,0.131954431533813,-0.283999979496002,0.375479966402054,0,0.213857665657997,-0.109999999403954,0.251859694719315,0.203000009059906,0.294504940509796,0.0565000027418137,0.277890175580978,0.223000004887581,0.396703273057938,0.0610000006854534,0.321102887392044,-0.0752499997615814,0.30250483751297,-0.187999993562698,0.321255564689636,0.0400000028312206,0.365380823612213,-0.0615000016987324,0.228629946708679,-0.32600000500679,0.512193202972412,"0.312799993157387",-0.163799995183945,0.148999997973442,0,1,1,1,1,1,1,1,0,1,1,0,1,0.738,200,1,0
